article_id,slug,date,time,is_updated,headline,excerpt,article_url,scraped_at
r~d25fedc8817c11eab115ac1f6b220ee8,ministr-zdravotnictvi-letni-cesty-do-zahranici-jsou-nejiste,2020-04-18,19:53:00,True,Vojtěch: Česko jedná se Slovenskem a Chorvatskem o možnostech cestování v létě,"Ministr zdravotnictví uvedl, že se momentálně vedou jednání s Chorvatskem a Slovenskem, cestování však bude záležet na vývoji pandemie.",/domaci//domaci/ministr-zdravotnictvi-letni-cesty-do-zahranici-jsou-nejiste/r~d25fedc8817c11eab115ac1f6b220ee8/,03-05-2020 19:48:06
r~3255cf72814611ea8b230cc47ab5f122,po-nehode-na-dalnici-d1-na-benesovsku-unika-z-kamionu-kyseli,2020-04-18,19:09:00,True,Na D1 havarovala cisterna s kyselinou fosforečnou. Dálnice byla zavřená osm hodin,"Kamion, který převážel kyselinu fosforečnou, se převrátil na bok a chemikálie z něj vytékala. Provoz byl obnoven kolem páté odpoledne.",/domaci//domaci/po-nehode-na-dalnici-d1-na-benesovsku-unika-z-kamionu-kyseli/r~3255cf72814611ea8b230cc47ab5f122/,03-05-2020 19:48:08
r~e9cb1d7e815511ea9d74ac1f6b220ee8,policie-zadrzela-muze-podezreleho-z-brutalni-vrazdy-cyklistk,2020-04-18,17:12:00,True,Brutální vražda cyklistky v Olomouci je vyřešená. Policie dopadla podezřelého,Muž si cyklistku vybral partně jako náhodnou oběť a zaútočil na ni. Její tělo našli policisté několik stovek metrů od polní cesty.,/domaci//domaci/policie-zadrzela-muze-podezreleho-z-brutalni-vrazdy-cyklistk/r~e9cb1d7e815511ea9d74ac1f6b220ee8/,03-05-2020 19:48:08
r~b1d6b728817a11ea842f0cc47ab5f122,odbornici-nemocnice-ohrozuje-vir-coviper-siri-se-e-mailem-a,2020-04-18,15:59:00,False,"Nemocnice ohrožuje vir coviper. Lze ho obejít stisknutím tří kláves, radí odborníci","Virus copiver v napadených počítačích způsobí, že nepůjdou nastartovat a nenaběhne v nich operační systém.",/domaci//domaci/odbornici-nemocnice-ohrozuje-vir-coviper-siri-se-e-mailem-a/r~b1d6b728817a11ea842f0cc47ab5f122/,03-05-2020 19:48:08
r~00b83f7e817611eaa7deac1f6b220ee8,kancler-mynar-si-bez-vedomi-hygieniku-usporadal-zabijacku-pr,2020-04-18,15:20:00,False,"Kancléř Mynář si bez vědomí hygieniků uspořádal zabijačku. Prase bylo nemocné, tvrdí","Hradní kancléř se hájí, že prase bylo nemocné a bylo třeba jej zabít. Zabijačky se zúčastnilo šest lidí a hygiena o ní nevěděla.",/domaci//domaci/kancler-mynar-si-bez-vedomi-hygieniku-usporadal-zabijacku-pr/r~00b83f7e817611eaa7deac1f6b220ee8/,03-05-2020 19:48:08
r~1d0b8152809c11eab408ac1f6b220ee8,nevesty-zadaji-povoleni-vetsich-svateb-od-1-cervna-ma-to-log,2020-04-18,12:08:00,False,"Nevěsty žádají povolení větších svateb od začátku června. Má to logiku, uznal Babiš","Kvůli nařízení vlády proti šíření koronaviru letos možná nebudou moci v plné formě proběhnout sňatky na žádané ""magické datum"" 6. 6.",/domaci//domaci/nevesty-zadaji-povoleni-vetsich-svateb-od-1-cervna-ma-to-log/r~1d0b8152809c11eab408ac1f6b220ee8/,03-05-2020 19:48:08
r~701ce31e814a11ea95caac1f6b220ee8,cinane-ovladli-vetsinu-v-soukupove-agenture-medea-prodej-zpr,2020-04-18,11:33:00,True,"Číňané ovládli většinu v Soukupově agentuře Médea, prodej zprostředkoval Nejedlý",Za prodejem stojí podle serveru Hlídací pes prezidentův poradce Martin Nejedlý a Jaroslav Tvrdík.,/domaci//ekonomika/cinane-ovladli-vetsinu-v-soukupove-agenture-medea-prodej-zpr/r~701ce31e814a11ea95caac1f6b220ee8/,03-05-2020 19:48:08
r~f2f67fae7a7211ea9d74ac1f6b220ee8,on-line-koronavirus,2020-04-17,21:25:00,True,"Koronavirus už si ve světě vyžádal přes 150 tisíc obětí, nakažených jsou 2 miliony",Události kolem pandemie koronaviru v Česku i ve světě sledujeme v on-line reportáži.,/domaci//domaci/on-line-koronavirus/r~f2f67fae7a7211ea9d74ac1f6b220ee8/,03-05-2020 19:48:08
r~5ab44f9e80c311ea9c800cc47ab5f122,sidlime-v-korunovacni-ruska-ambasada-si-adresu-na-ulici-puti,2020-04-17,20:20:00,False,Ruská ambasáda se naoko přestěhovala. Na náměstí Borise Němcova sídlit nebude,"Ruská ambasáda se trikem nejspíše vyhne tomu, aby oficiálně sídlila na náměstí pojmenovaném po zavražděném kritikovi prezidenta Vladimíra Putina.",/domaci//domaci/sidlime-v-korunovacni-ruska-ambasada-si-adresu-na-ulici-puti/r~5ab44f9e80c311ea9c800cc47ab5f122/,03-05-2020 19:48:08
r~6f708da47fe611eab0f60cc47ab5f122,jak-si-vedou-skoly-zaci-a-rodice-ve-vyuce-na-dalku-vysledky,2020-04-17,19:04:00,False,Průzkumy výuky na dálku: Rodiny se obávají vyčerpání i ztráty motivace,"Mnoho žáků on-line vůbec nekomunikuje, učitelé jim musí telefonovat nebo nosit materiály. Rodiče nestíhají a přejí si více on-line výuky a méně úkolů.",/domaci//domaci/jak-si-vedou-skoly-zaci-a-rodice-ve-vyuce-na-dalku-vysledky/r~6f708da47fe611eab0f60cc47ab5f122/,03-05-2020 19:48:08
r~fd5f7078808e11eab1110cc47ab5f122,ostravskou-fakultni-nemocnici-v-noci-napadli-hackeri,2020-04-17,18:27:00,True,"Ostravskou i olomouckou nemocnici napadli hackeři, útoky odvracelo i pražské letiště",Všem institucím se útoky podařilo odrazit. Před kyberútoky na nemocnice ve čtvrtek varoval Národní úřad pro kybernetickou a informační bezpečnost.,/domaci//domaci/ostravskou-fakultni-nemocnici-v-noci-napadli-hackeri/r~fd5f7078808e11eab1110cc47ab5f122/,03-05-2020 19:48:08
r~943cf98280be11ea8b230cc47ab5f122,armada-ukoncila-strezeni-zakladny-bagram-v-afghanistanu-v-pa,2020-04-17,17:48:00,True,"Češi už nestřeží základnu Bagrám v Afghánistánu, na misi se vystřídalo 2000 vojáků","Mise české armády v Afghánistánu ale nadále pokračuje, v zemi jsou čeští lékaři nebo výcvikové jednotky.",/domaci//domaci/armada-ukoncila-strezeni-zakladny-bagram-v-afghanistanu-v-pa/r~943cf98280be11ea8b230cc47ab5f122/,03-05-2020 19:48:08
r~16d9ab6680a511eaaabd0cc47ab5f122,ceska-diplomacie-poslala-notu-ruskemu-ministerstvu-zahranici,2020-04-17,14:40:00,True,Kvůli incidentu v Petrohradu proti svržení sochy Koněva poslalo Česko do Ruska nótu,"Česká diplomacie v ní kritizuje, že ruská policie neinformovala zastupitelský úřad o řešení situace s demonstranty.",/domaci//domaci/ceska-diplomacie-poslala-notu-ruskemu-ministerstvu-zahranici/r~16d9ab6680a511eaaabd0cc47ab5f122/,03-05-2020 19:48:08
r~9e802f68807d11eaaabd0cc47ab5f122,ostravske-univerzite-hrozi-odebrani-akreditace,2020-04-17,13:41:00,True,"Ostravské univerzitě hrozí odebrání akreditace, porušovala zákon, zjistila kontrola","Za nejzávažnější porušení komise považuje, že univerzita na tzv. odvolání přijímala i uchazeče, kteří nesložili přijímací zkoušky.",/domaci//domaci/ostravske-univerzite-hrozi-odebrani-akreditace/r~9e802f68807d11eaaabd0cc47ab5f122/,03-05-2020 19:48:08
r~659388c8809e11ea8972ac1f6b220ee8,poslanci-se-budou-muset-sejit-v-plnem-obsazeni-kvuli-zakonum,2020-04-17,13:32:00,False,Poslanci se budou muset sejít v plném obsazení kvůli zákonům vráceným Senátem,Na odhlasování vrácených zákonů je potřeba nadpoloviční většina všech členů dolní komory.,/domaci//domaci/poslanci-se-budou-muset-sejit-v-plnem-obsazeni-kvuli-zakonum/r~659388c8809e11ea8972ac1f6b220ee8/,03-05-2020 19:48:08
r~c30e89487fe611eaa6f6ac1f6b220ee8,uz-si-prejeme-aby-to-skoncilo-rika-sestra-ktera-se-stara-o-n,2020-04-17,12:28:00,False,"Slouží v první linii a říkají: Je to náročné, ale jsme šťastní, že tuto práci děláme","Deník Aktuálně.cz mluvil se zdravotníky, kteří se věnují v Nemocnici na Bulovce pacientům s covid-19. Nyní jich tam leží ve vážném stavu 29.",/domaci//domaci/uz-si-prejeme-aby-to-skoncilo-rika-sestra-ktera-se-stara-o-n/r~c30e89487fe611eaa6f6ac1f6b220ee8/,03-05-2020 19:48:09
r~f4dca4c4809411eab115ac1f6b220ee8,muz-s-koronavirem-porusil-karantenu-a-chodil-bez-rousky,2020-04-17,12:28:00,False,"Muž s koronavirem porušil karanténu a chodil bez roušky, hrozí mu osm let vězení","Obviněn byl i další muž, který v nařízené karanténě plival na sousedy a vyhrožoval jim nakažením.",/domaci//domaci/muz-s-koronavirem-porusil-karantenu-a-chodil-bez-rousky/r~f4dca4c4809411eab115ac1f6b220ee8/,03-05-2020 19:48:09
r~0583c292808d11eab0f60cc47ab5f122,scio-testy-probehnou-v-cervnu-a-cervenci-nabidnou-i-on-line,2020-04-17,12:20:00,True,"Scio testy proběhnou v červnu a červenci, nabídnou i on-line formu zkoušky","Národní srovnávací zkoušky, které mnoho vysokých škol využívá místo přijímacího řízení, proběhnou od 13. června do 11. července.",/domaci//domaci/scio-testy-probehnou-v-cervnu-a-cervenci-nabidnou-i-on-line/r~0583c292808d11eab0f60cc47ab5f122/,03-05-2020 19:48:09
r~2608ab6c808411ea9d470cc47ab5f122,kyberutok-zpusobil-brnenske-fakultni-nemocnici-skody-v-desit,2020-04-17,11:38:00,True,Kyberútok způsobil brněnské fakultní nemocnici škody v desítkách milionů korun,Nemocnice přišla například o některá administrativní a ekonomická data nebo o internetový objednávkový systém u dárců krve.,/domaci//domaci/kyberutok-zpusobil-brnenske-fakultni-nemocnici-skody-v-desit/r~2608ab6c808411ea9d470cc47ab5f122/,03-05-2020 19:48:09
r~7b551eb4808111ea80e60cc47ab5f122,spor-o-plosne-testovani-chybovost-cinskych-testu-muze-zkresl,2020-04-17,10:32:00,False,Spor o plošné testování. Chybovost čínských testů může zkreslit data o promořenosti,Plošné testování vzorku populace má začít už v pondělí. Podle expertů ho ale může zkreslit použití různých druhů testů i jejich chybovost.,/domaci//domaci/spor-o-plosne-testovani-chybovost-cinskych-testu-muze-zkresl/r~7b551eb4808111ea80e60cc47ab5f122/,03-05-2020 19:48:09
r~db3e73ce7ff111ea8972ac1f6b220ee8,pridelovat-ventilatory-mladsim-na-ukor-starsich-neni-diskrim,2020-04-17,05:30:00,False,"Přidělovat ventilátory mladším na úkor starších není diskriminace, říká lékařský etik","Etik David Černý však odmítá, aby paušálně lidé ventilátor nedostávali jenom kvůli tomu, že překročili určitou věkovou hranici.",/domaci//domaci/pridelovat-ventilatory-mladsim-na-ukor-starsich-neni-diskrim/r~db3e73ce7ff111ea8972ac1f6b220ee8/,03-05-2020 19:48:09
r~450bc5f2801c11ea9c800cc47ab5f122,prazske-porodnice-znovu-povolily-pritomnost-otcu-u-porodu-ma,2020-04-16,21:56:00,True,"Pražské porodnice znovu povolily přítomnost otců u porodů, má to několik podmínek",Přítomnost otce nebo jiného člověka z domácnosti rodičky od čtvrtka znovu povolilo ministerstvo zdravotnictví.,/domaci//domaci/prazske-porodnice-znovu-povolily-pritomnost-otcu-u-porodu-ma/r~450bc5f2801c11ea9c800cc47ab5f122/,03-05-2020 19:48:09
r~b0924a1a7ff111eaa25cac1f6b220ee8,nejdriv-chci-data-od-expertu-rekl-hamacek-k-uvolneni-cestova,2020-04-16,20:46:00,True,"Nejdřív chci data od expertů, řekl Hamáček k uvolnění cestování a zkritizoval Prymulu","""Není možné jednou mluvit o ČR zamčené na dva roky a za chvíli o možnosti jet v srpnu do Chorvatska. To moc odborně nezní,"" napsal Hamáček.",/domaci//domaci/nejdriv-chci-data-od-expertu-rekl-hamacek-k-uvolneni-cestova/r~b0924a1a7ff111eaa25cac1f6b220ee8/,03-05-2020 19:48:09
r~508c745e7ff311eab408ac1f6b220ee8,ucitele-reaguji-na-harmonogram-miniserstva-skolstvi,2020-04-16,19:31:00,False,Proč se školy nemohou otevřít? ptají se učitelé. Někteří nemají kde učit malé skupiny,Jako alarmující vnímají i výsledky výuky na dálku. Zhruba v tisícovce škol třetina s učiteli nekomunikuje on-line.,/domaci//domaci/ucitele-reaguji-na-harmonogram-miniserstva-skolstvi/r~508c745e7ff311eab408ac1f6b220ee8/,03-05-2020 19:48:09
r~288bddaa800711eaa25cac1f6b220ee8,na-petine-stanic-padly-dlouhodobe-teplotni-rekordy-v-plzni-b,2020-04-16,19:27:00,False,"Na pětině stanic padly dlouhodobé teplotní rekordy, v Plzni bylo skoro 25 stupňů",V Česku ve čtvrtek padly teplotní rekordy téměř na pětině stanic měřících alespoň 30 let.,/domaci//pocasi/na-petine-stanic-padly-dlouhodobe-teplotni-rekordy-v-plzni-b/r~288bddaa800711eaa25cac1f6b220ee8/,03-05-2020 19:48:09
r~1ecbccfa7ff611ea8b230cc47ab5f122,mynar-se-sesel-s-cinskym-velvyslancem-dekoval-jsem,2020-04-16,17:31:00,False,"Mynář se sešel s čínským velvyslancem. Děkoval jsem za to, co pro nás Čína dělá, řekl",Na utajené schůzce byl také předseda Smíšené česko-čínské komory vzájemné spolupráce Jaroslav Tvrdík. I jemu Mynář děkoval.,/domaci//domaci/mynar-se-sesel-s-cinskym-velvyslancem-dekoval-jsem/r~1ecbccfa7ff611ea8b230cc47ab5f122/,03-05-2020 19:48:09
mezi-teplicemi-a-bilinou-zemreli-pri-nehode-tri-lide,ustecky,2020-04-16,15:52:00,True,"Při hromadné nehodě na Teplicku zemřeli tři lidé, další je v nemocnici","Podle hasičů zřejmě jeden z kamionů při srážce tří aut smetl lidi, kteří pracovali na silnici.",/domaci//regiony/ustecky/mezi-teplicemi-a-bilinou-zemreli-pri-nehode-tri-lide/r~0c2865207fd011eab408ac1f6b220ee8/,03-05-2020 19:48:09
r~89f718107fcc11ea80e60cc47ab5f122,zacalo-se-hrat-o-trest-za-vyhruzky-smrti-prymulovi,2020-04-16,14:28:00,False,"Začalo se hrát o trest za výhrůžky smrtí Prymulovi. Na vězení to není, říká žalobkyně","Podle zjištění Aktuálně.cz už má soud na stole kauzu muže, který vyhrožoval smrtí náměstkovi ministra zdravotnictví Romanu Prymulovi.",/domaci//domaci/zacalo-se-hrat-o-trest-za-vyhruzky-smrti-prymulovi/r~89f718107fcc11ea80e60cc47ab5f122/,03-05-2020 19:48:09
r~98267f407fcf11eaa6f6ac1f6b220ee8,hrozi-hackerske-utoky-na-nemocnice-varuje-kyberurad-ocekava,2020-04-16,13:50:00,True,"Hrozí hackerské útoky na nemocnice, varuje kyberúřad. Očekává je v příštích dnech",Podle NÚKIB jsou už nyní tyto útoky v přípravné fázi.,/domaci//domaci/hrozi-hackerske-utoky-na-nemocnice-varuje-kyberurad-ocekava/r~98267f407fcf11eaa6f6ac1f6b220ee8/,03-05-2020 19:48:09
r~7116c6387fd611eaa25cac1f6b220ee8,poslanci-starostu-navrhuji-vyznamenani-pro-cihlare-ktery-vyv,2020-04-16,13:40:00,False,"Poslanci Starostů navrhují vyznamenání pro virologa Cihláře, který vyvinul remdesivir","Tým virologa Tomáše Cihláře vyvinul lék remdesivir proti ebole, který se experimentálně testuje proti onemocnění covid-19.",/domaci//domaci/poslanci-starostu-navrhuji-vyznamenani-pro-cihlare-ktery-vyv/r~7116c6387fd611eaa25cac1f6b220ee8/,03-05-2020 19:48:09
r~8c58af527fcb11eaa7deac1f6b220ee8,obetem-domaciho-nasili-by-mohli-pomahat-postaci,2020-04-16,13:21:00,False,Obětem domácího násilí budou kvůli koronaviru pomáhat pošťáci nebo kurýři,"Nechceme z nich dělat policisty a terapeuty, ale mohou se jich zeptat, jestli jsou v pořádku, uvedla šéfka výboru pro prevenci domácího násilí.",/domaci//domaci/obetem-domaciho-nasili-by-mohli-pomahat-postaci/r~8c58af527fcb11eaa7deac1f6b220ee8/,03-05-2020 19:48:09
r~8e26905e7fc311eab1110cc47ab5f122,stat-z-e-shopu-na-dalnicni-znamky-od-dobrovolniku-nevyuzije,2020-04-16,12:17:00,True,"Stát z e-shopu na dálniční známky od dobrovolníků nevyužije nic, požaduje jiné funkce",Na e-shopu pracovala v lednu při tzv. hackathonu skupina 60 dobrovolníků. Zakázku nakonec dostal státní podnik Cendis za 128 milionů.,/domaci//domaci/stat-z-e-shopu-na-dalnicni-znamky-od-dobrovolniku-nevyuzije/r~8e26905e7fc311eab1110cc47ab5f122/,03-05-2020 19:48:09
r~22c6c88e7fbd11ea8972ac1f6b220ee8,vrchni-soud-v-praze-ulozil-byvalemu-rediteli-podniku-transga,2020-04-16,10:43:00,False,Bývalý ředitel Transgasu si odpyká pět let za zpronevěru při likvidaci jiného podniku,"Jan Švábenický si trest odpyká za činy v době, kdy likvidoval jiný státní podnik Potraviny Středočeský kraj. Verdikt je pravomocný.",/domaci//domaci/vrchni-soud-v-praze-ulozil-byvalemu-rediteli-podniku-transga/r~22c6c88e7fbd11ea8972ac1f6b220ee8/,03-05-2020 19:48:11
r~08cce69e7e4511ea9d470cc47ab5f122,rousky-zacinaji-byt-opet-dostupne-v-lekarnach-stoji-ale-mnoh,2020-04-16,10:24:00,False,"Roušky i respirátory začínají být dostupné v lékárnách, stojí ale mnohonásobně víc","Zatímco před pandemií bylo možné pořídit jednorázovou ústenku za 50 haléřů, dnes je cena téměř šedesátkrát vyšší.",/domaci//domaci/rousky-zacinaji-byt-opet-dostupne-v-lekarnach-stoji-ale-mnoh/r~08cce69e7e4511ea9d470cc47ab5f122/,03-05-2020 19:48:11
r~dd44979c7f0711ea8972ac1f6b220ee8,fitcentra,2020-04-16,10:02:00,True,"Lidi by cvičili i za války, chodit budou i bez šaten a sprch, věří většina posiloven","Vláda v úterý oznámila, že posilovny mohou 11. května opět otevřít pro své klienty. Lidé ovšem nebudou moci využít šatny a sprchy.",/domaci//domaci/fitcentra/r~dd44979c7f0711ea8972ac1f6b220ee8/,03-05-2020 19:48:11
vlada-by-mela-otevrit-obchody-i-skoly-driv-stezuji-si-opozic,politika,2020-04-16,06:23:00,False,"Vláda by měla otevřít obchody i školy dřív. Pomoc lidem je pomalá, kritizuje opozice","""Jsem fakt naštvaná, pomoc vlády je slabá, desítky tisíc prodejen, provozoven či živností bojují o přežití,"" tvrdí šéfka TOP Markéta Pekarová Adamová.",/domaci//domaci/politika/vlada-by-mela-otevrit-obchody-i-skoly-driv-stezuji-si-opozic/r~c4a912e47f1611ea8b230cc47ab5f122/,03-05-2020 19:48:11
r~bb2f87107f2611eaa25cac1f6b220ee8,epidemie-nas-nedostane-na-hradecke-zus-na-dalku-vyucuji-zpev,2020-04-15,18:10:00,False,Epidemie nás nedostane. Na hradecké ZUŠ na dálku vyučují zpěv i hudební nástroje,Půl roku připravovali děti na soutěže a koncerty. Místo nich ale museli Základní uměleckou školu Střezina v Hradci Králové zavřít.,/domaci//domaci/epidemie-nas-nedostane-na-hradecke-zus-na-dalku-vyucuji-zpev/r~bb2f87107f2611eaa25cac1f6b220ee8/,03-05-2020 19:48:11
r~db44282c7f0c11eab115ac1f6b220ee8,skolni-skupiny-by-mely-podle-plagy-fungovat-jako-druziny,2020-04-15,14:00:00,False,"Školní skupiny mají fungovat i odpoledne, rodiče ale přijdou o ošetřovné, říká Plaga","Pokud rodiče umístí dítě do školní skupiny, neměli by mít podle Plagy nadále nárok na ošetřovné.",/domaci//domaci/skolni-skupiny-by-mely-podle-plagy-fungovat-jako-druziny/r~db44282c7f0c11eab115ac1f6b220ee8/,03-05-2020 19:48:11
r~3b7462067ee111eaaabd0cc47ab5f122,evropska-komise-zrusila-rozhodnuti-k-dotacim-pro-agrofert-ce,2020-04-15,13:04:00,True,"Evropská komise zrušila rozhodnutí k dotacím pro Agrofert, Česko stáhne žalobu","Česká vláda vezme zpět únorovou žalobu, kterou podala k evropskému soudnímu dvoru kvůli pozastaveným dotacím pro Agrofert Holding.",/domaci//domaci/evropska-komise-zrusila-rozhodnuti-k-dotacim-pro-agrofert-ce/r~3b7462067ee111eaaabd0cc47ab5f122/,03-05-2020 19:48:11
r~66cac3ea7f0511eab408ac1f6b220ee8,prijimaci-zkousky-na-vysoke-skoly-budou-asi-15-dnu-po-jejich,2020-04-15,12:44:00,False,Přijímací zkoušky na vysoké školy budou nejdříve 15 dnů po jejich otevření,"Vysoké školy by je mohly s ohledem na epidemii koronaviru uskutečnit prezenčně i na dálku, podobně jako státní zkoušky.",/domaci//domaci/prijimaci-zkousky-na-vysoke-skoly-budou-asi-15-dnu-po-jejich/r~66cac3ea7f0511eab408ac1f6b220ee8/,03-05-2020 19:48:11
r~dd4426507e6b11eaa7deac1f6b220ee8,sanatorium-objednalo-40-rousek-prisly-ctyri-z-jerevanu,2020-04-15,05:30:00,False,"Žně nepoctivců. Sanatorium objednalo 40 roušek, přišly pouze čtyři z Jerevanu",Piráti analyzovali trh s rouškami a na základě výsledků se rozhodli na jedenáct e-shopů podat trestní oznámení kvůli podezření na podvod.,/domaci//domaci/sanatorium-objednalo-40-rousek-prisly-ctyri-z-jerevanu/r~dd4426507e6b11eaa7deac1f6b220ee8/,03-05-2020 19:48:11
